时间,国家代码,大类项目代码,是否为东道国,某年整个奥林匹克参与人次,某年整个大类参与人次,某年某国某大类参与人次,该大类项目的细分项目event数量,该国该项目运动员金牌获奖频率,该国该项目运动员银牌获奖频率,该国该项目运动员铜牌获奖频率,明星运动员个数,新星运动员个数,平均运动生涯时间,实际当年其国某项目金牌数量,实际当年其国某项目银牌数量,实际当年其国某项目铜牌数量
2020,NZL,CTR,0,15121,320,25,9,0.007352941176470588,0.051470588235294115,0.08823529411764706,0,1,0.0,0,1,0
2020,NZL,DIV,0,15121,179,1,8,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,NZL,EJP,0,15121,167,8,2,0.0,0.0,0.0,0,3,0.0,0,0,0
2020,NZL,EVE,0,15121,128,7,2,0.046153846153846156,0.07692307692307693,0.2153846153846154,0,3,0.0,0,0,0
2020,NZL,GAR,0,15121,1315,10,16,0.09090909090909091,0.0,0.0,0,9,0.0,0,0,0
2020,NZL,GLF,0,15121,120,2,2,0.125,0.125,0.125,0,0,0.0,0,0,1
2020,NZL,JUD,0,15121,601,1,17,0.0,0.0,0.0,0,1,0.0,0,0,0
2020,NZL,KTE,0,15121,81,1,8,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,NZL,MTB,0,15121,76,1,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,NZL,ROW,0,15121,526,32,14,0.1646586345381526,0.08835341365461848,0.12449799196787148,0,5,0.0,12,11,0
2020,NZL,SAL,0,15121,350,10,10,0.0896551724137931,0.1103448275862069,0.04827586206896552,0,2,0.0,0,2,0
2020,NZL,SHO,0,15121,577,2,15,0.0,0.023255813953488372,0.023255813953488372,0,0,0.0,0,0,0
2020,NZL,SWM,0,15121,1634,15,35,0.004032258064516129,0.004032258064516129,0.012096774193548387,0,5,0.0,0,0,0
2020,NZL,TKW,0,15121,1542,54,8,0.0,0.20689655172413793,0.0,0,0,0.0,0,13,0
2020,NZL,TRI,0,15121,227,6,2,0.03333333333333333,0.06666666666666667,0.06666666666666667,0,1,0.0,0,0,1
2020,NZL,WLF,0,15121,169,4,12,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,OMA,ATH,0,15121,2318,2,53,0.0,0.0,0.0,0,0,0.24242424242424243,0,0,0
2020,OMA,SHO,0,15121,577,1,15,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,OMA,SWM,0,15121,1634,1,35,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,OMA,WLF,0,15121,169,1,12,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,PAK,0,0,15121,2095,1,8,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,PAK,ATH,0,15121,2318,2,53,0.01,0.0,0.0,0,1,0.08,0,0,0
2020,PAK,JUD,0,15121,601,1,17,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,PAK,SHO,0,15121,577,3,15,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,PAK,SWM,0,15121,1634,2,35,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,PAK,WLF,0,15121,169,1,12,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,PAN,ATH,0,15121,2318,4,53,0.03571428571428571,0.0,0.03571428571428571,0,0,0.5714285714285714,0,0,0
2020,PAN,BOX,0,15121,303,1,14,0.0,0.16666666666666666,0.0,0,0,0.0,0,0,0
2020,PAN,CRD,0,15121,520,1,9,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,PAN,JUD,0,15121,601,2,17,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,PAN,SWM,0,15121,1634,3,35,0.0,0.0,0.0,0,1,0.5454545454545454,0,0,0
2020,PAR,0,0,15121,2095,1,8,0.0,0.0,0.0,0,4,0.0,0,0,0
2020,PAR,ATH,0,15121,2318,2,53,0.0,0.0,0.0,0,0,0.2857142857142857,0,0,0
2020,PAR,CRD,0,15121,520,1,9,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,PAR,GLF,0,15121,120,1,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,PAR,ROW,0,15121,526,1,14,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,PAR,SWM,0,15121,1634,3,35,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,PER,0,0,15121,2095,4,8,0.0,0.0,0.0,0,1,0.0,0,0,0
2020,PER,ATH,0,15121,2318,8,53,0.0,0.0,0.0,0,3,0.04938271604938271,0,0,0
2020,PER,BOX,0,15121,303,2,14,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,PER,CRD,0,15121,520,1,9,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,PER,FEN,0,15121,419,1,12,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,PER,GAR,0,15121,1315,7,16,0.0,0.0,0.16666666666666666,0,0,0.0,0,0,0
2020,PER,JUD,0,15121,601,1,17,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,PER,KTE,0,15121,81,1,8,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,PER,ROW,0,15121,526,1,14,0.0,0.0,0.0,0,1,0.0,0,0,0
2020,PER,SAL,0,15121,350,5,10,0.0,0.0,0.0,0,0,0.7272727272727273,0,0,0
2020,PER,SHO,0,15121,577,4,15,0.014492753623188406,0.028985507246376812,0.0,0,1,0.2318840579710145,0,0,0
2020,PER,SKB,0,15121,40,1,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,PER,SWM,0,15121,1634,4,35,0.0,0.0,0.0,0,1,0.12903225806451613,0,0,0
2020,PER,WLF,0,15121,169,1,12,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,PER,WRF,0,15121,192,1,12,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,PHI,ATH,0,15121,2318,2,53,0.0,0.0,0.02564102564102564,0,0,0.05128205128205128,0,0,0
2020,PHI,BOX,0,15121,303,4,14,0.0,0.06666666666666667,0.08333333333333333,0,2,0.13333333333333333,0,2,1
2020,PHI,GAR,0,15121,1315,7,16,0.06896551724137931,0.0,0.0,0,4,0.0,0,0,0
2020,PHI,GLF,0,15121,120,3,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,PHI,JUD,0,15121,601,2,17,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,PHI,ROW,0,15121,526,1,14,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,PHI,SHO,0,15121,577,1,15,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,PHI,SKB,0,15121,40,1,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,PHI,SWM,0,15121,1634,4,35,0.0,0.0,0.013605442176870748,0,1,0.0,0,0,0
2020,PHI,WLF,0,15121,169,2,12,0.043478260869565216,0.043478260869565216,0.0,0,1,0.0,1,0,0
2020,PLE,ATH,0,15121,2318,1,53,0.0,0.0,0.0,1,0,1.3333333333333333,0,0,0
2020,PLE,JUD,0,15121,601,1,17,0.0,0.0,0.0,0,1,0.0,0,0,0
2020,PLE,SWM,0,15121,1634,2,35,0.0,0.0,0.0,0,1,0.4444444444444444,0,0,0
2020,PLE,WLF,0,15121,169,1,12,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,PLW,ATH,0,15121,2318,1,53,0.0,0.0,0.0,1,0,0.4444444444444444,0,0,0
2020,PLW,SWM,0,15121,1634,2,35,0.0,0.0,0.0,0,1,0.5714285714285714,0,0,0
2020,PNG,ATH,0,15121,2318,1,53,0.0,0.0,0.0,0,0,0.41025641025641024,0,0,0
2020,PNG,BOX,0,15121,303,2,14,0.0,0.0,0.0,0,0,0.2857142857142857,0,0,0
2020,PNG,SAL,0,15121,350,2,10,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,PNG,SWM,0,15121,1634,2,35,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,PNG,WLF,0,15121,169,1,12,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,POL,0,0,15121,2095,12,8,0.020833333333333332,0.0625,0.027777777777777776,0,6,0.027777777777777776,0,0,0
2020,POL,ATH,0,15121,2318,78,53,0.050387596899224806,0.04263565891472868,0.027131782945736434,0,19,0.0,14,6,3
2020,POL,BMF,0,15121,58,1,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,POL,BOX,0,15121,303,4,14,0.06504065040650407,0.08130081300813008,0.2032520325203252,0,2,0.0,0,0,0
2020,POL,CLB,0,15121,40,1,2,0.5,0.0,0.5,0,1,0.0,0,0,0
2020,POL,CRD,0,15121,520,17,9,0.0,0.09655172413793103,0.013793103448275862,0,3,0.0,0,0,0
2020,POL,CSL,0,15121,91,4,4,0.0,0.037037037037037035,0.0,0,1,0.14814814814814814,0,0,0
2020,POL,CSP,0,15121,412,15,12,0.0,0.057777777777777775,0.12,0,4,0.0,0,2,4
2020,POL,CTR,0,15121,320,18,9,0.0,0.04081632653061224,0.030612244897959183,0,1,0.0,0,0,0
2020,POL,EVE,0,15121,128,5,2,0.0,0.043478260869565216,0.043478260869565216,0,2,0.0,0,0,0
2020,POL,FEN,0,15121,419,8,12,0.021341463414634148,0.10365853658536585,0.11280487804878049,0,6,0.012195121951219513,0,0,0
2020,POL,GAR,0,15121,1315,8,16,0.0026109660574412533,0.0026109660574412533,0.018276762402088774,0,3,0.0,0,0,0
2020,POL,GLF,0,15121,120,1,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,POL,JUD,0,15121,601,7,17,0.037037037037037035,0.037037037037037035,0.024691358024691357,0,1,0.0,0,0,0
2020,POL,MTB,0,15121,76,2,2,0.0,0.1,0.0,0,0,0.0,0,0,0
2020,POL,ROW,0,15121,526,20,14,0.03389830508474576,0.04067796610169491,0.11864406779661017,0,1,0.0,0,4,0
2020,POL,SAL,0,15121,350,9,10,0.009708737864077669,0.019417475728155338,0.02912621359223301,0,1,0.0,0,2,0
2020,POL,SHO,0,15121,577,10,15,0.024242424242424242,0.01818181818181818,0.030303030303030304,0,2,0.0,0,0,0
2020,POL,SWM,0,15121,1634,27,35,0.004032258064516129,0.008064516129032258,0.008064516129032258,0,9,0.0,0,0,0
2020,POL,TKW,0,15121,1542,23,8,0.0,0.0,0.0,0,2,0.0,0,0,0
2020,POL,TRI,0,15121,227,3,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,POL,WLF,0,15121,169,3,12,0.04310344827586207,0.05172413793103448,0.1810344827586207,0,0,0.0,0,0,0
2020,POL,WRF,0,15121,192,5,12,0.0,0.013333333333333334,0.06666666666666667,0,1,0.0,0,0,0
2020,POL,WRG,0,15121,97,1,6,0.04040404040404041,0.08080808080808081,0.08080808080808081,0,0,0.0,0,0,1
2020,POR,0,0,15121,2095,9,8,0.0,0.0,0.0,0,3,0.0,0,0,0
2020,POR,ATH,0,15121,2318,21,53,0.017921146953405017,0.014336917562724014,0.014336917562724014,0,3,0.02867383512544803,1,1,0
2020,POR,CRD,0,15121,520,6,9,0.0,0.025,0.0,0,2,0.0,0,0,0
2020,POR,CSL,0,15121,91,1,4,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,POR,CSP,0,15121,412,9,12,0.0,0.04,0.02,0,1,0.0,0,0,1
2020,POR,EDR,0,15121,125,8,2,0.0,0.0,0.0967741935483871,0,2,0.0,0,0,0
2020,POR,EJP,0,15121,167,1,2,0.0,0.0,0.1590909090909091,0,0,0.0,0,0,0
2020,POR,GAR,0,15121,1315,10,16,0.0,0.0,0.0,0,3,0.0,0,0,0
2020,POR,JUD,0,15121,601,9,17,0.0,0.0,0.05970149253731343,0,1,0.0,0,0,1
2020,POR,MTB,0,15121,76,1,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,POR,OWS,0,15121,51,2,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,POR,ROW,0,15121,526,2,14,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,POR,SAL,0,15121,350,5,10,0.0,0.02857142857142857,0.02857142857142857,1,0,0.19047619047619047,0,0,0
2020,POR,SHO,0,15121,577,1,15,0.0,0.011494252873563218,0.0,0,0,0.04597701149425287,0,0,0
2020,POR,SKB,0,15121,40,1,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,POR,SWM,0,15121,1634,10,35,0.0,0.0,0.0,0,1,0.03076923076923077,0,0,0
2020,POR,TKW,0,15121,1542,15,8,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,POR,TRI,0,15121,227,2,2,0.0,0.08333333333333333,0.0,0,1,0.0,0,0,0
2020,PUR,0,0,15121,2095,15,8,0.0,0.0,0.0,0,4,0.0,0,0,0
2020,PUR,ATH,0,15121,2318,4,53,0.007692307692307693,0.0,0.015384615384615385,0,2,0.03076923076923077,1,0,0
2020,PUR,BMF,0,15121,58,1,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,PUR,BOX,0,15121,303,1,14,0.0,0.013333333333333334,0.05333333333333334,0,0,0.10666666666666667,0,0,0
2020,PUR,DIV,0,15121,179,1,8,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,PUR,EVE,0,15121,128,1,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,PUR,GLF,0,15121,120,2,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,PUR,JUD,0,15121,601,3,17,0.0,0.0,0.0,0,1,0.0,0,0,0
2020,PUR,ROW,0,15121,526,1,14,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,PUR,SAL,0,15121,350,2,10,0.0,0.0,0.0,0,1,0.0,0,0,0
2020,PUR,SHO,0,15121,577,1,15,0.0,0.0,0.0,0,1,0.0,0,0,0
2020,PUR,SKB,0,15121,40,1,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,PUR,SWM,0,15121,1634,4,35,0.0,0.0,0.0,0,1,0.0,0,0,0
2020,PUR,TKW,0,15121,1542,1,8,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,PUR,WRF,0,15121,192,1,12,0.0,0.037037037037037035,0.037037037037037035,0,1,0.0,0,0,0
2020,QAT,ATH,0,15121,2318,9,53,0.016129032258064516,0.016129032258064516,0.04838709677419355,0,2,0.12903225806451613,1,0,0
2020,QAT,JUD,0,15121,601,1,17,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,QAT,ROW,0,15121,526,1,14,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,QAT,SHO,0,15121,577,1,15,0.0,0.0,0.06666666666666667,0,1,0.0,0,0,0
2020,QAT,SWM,0,15121,1634,2,35,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,QAT,TKW,0,15121,1542,2,8,0.0,0.0,0.6666666666666666,0,0,0.0,0,0,2
2020,QAT,WLF,0,15121,169,1,12,0.14285714285714285,0.0,0.14285714285714285,0,0,0.0,1,0,0
2020,ROC,0,0,15121,2095,95,8,0.136986301369863,0.2876712328767123,0.0,0,0,0.0,10,22,0
2020,ROC,ATH,0,15121,2318,10,53,0.1,0.1,0.0,0,0,0.0,1,1,0
2020,ROC,BMF,0,15121,58,2,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,ROC,BOX,0,15121,303,12,14,0.08333333333333333,0.08333333333333333,0.3333333333333333,0,0,0.0,1,1,4
2020,ROC,CLB,0,15121,40,3,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,ROC,CRD,0,15121,520,19,9,0.0,0.058823529411764705,0.0,0,0,0.0,0,1,0
2020,ROC,CSL,0,15121,91,4,4,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,ROC,CSP,0,15121,412,28,12,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,ROC,CTR,0,15121,320,15,9,0.0,0.0,0.35714285714285715,0,0,0.0,0,0,5
2020,ROC,DIV,0,15121,179,11,8,0.0,0.0,0.2222222222222222,0,0,0.0,0,0,2
2020,ROC,EDR,0,15121,125,8,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,ROC,EVE,0,15121,128,2,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,ROC,FEN,0,15121,419,42,12,0.2903225806451613,0.2903225806451613,0.03225806451612903,0,0,0.0,9,10,1
2020,ROC,GAR,0,15121,1315,89,16,0.14285714285714285,0.10714285714285714,0.07142857142857142,0,0,0.0,8,6,4
2020,ROC,GRY,0,15121,70,5,1,0.0,1.0,0.0,0,0,0.0,0,5,0
2020,ROC,JUD,0,15121,601,27,17,0.041666666666666664,0.0,0.125,0,0,0.0,1,0,3
2020,ROC,MTB,0,15121,76,2,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,ROC,OWS,0,15121,51,2,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,ROC,ROW,0,15121,526,10,14,0.0,0.3,0.0,0,0,0.0,0,3,0
2020,ROC,SAL,0,15121,350,6,10,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,ROC,SHO,0,15121,577,31,15,0.08333333333333333,0.20833333333333334,0.125,0,0,0.0,2,5,3
2020,ROC,SWA,0,15121,44,2,1,1.0,0.0,0.0,0,0,0.0,2,0,0
2020,ROC,SWM,0,15121,1634,87,35,0.018867924528301886,0.1320754716981132,0.018867924528301886,0,0,0.0,2,7,1
2020,ROC,TKW,0,15121,1542,23,8,0.05,0.85,0.05,0,0,0.0,1,19,1
2020,ROC,TRI,0,15121,227,8,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,ROC,WLF,0,15121,169,1,12,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,ROC,WRF,0,15121,192,12,12,0.2727272727272727,0.0,0.18181818181818182,0,0,0.0,3,0,2
2020,ROC,WRG,0,15121,97,5,6,0.25,0.0,0.5,0,0,0.0,1,0,2
2020,ROU,0,0,15121,2095,12,8,0.0,0.0,0.0,0,7,0.0,0,0,0
2020,ROU,ATH,0,15121,2318,9,53,0.03666666666666667,0.04666666666666667,0.03333333333333333,1,3,0.013333333333333334,0,0,0
2020,ROU,BOX,0,15121,303,2,14,0.00980392156862745,0.09803921568627451,0.13725490196078433,0,0,0.0392156862745098,0,0,0
2020,ROU,CRD,0,15121,520,2,9,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,ROU,CSP,0,15121,412,4,12,0.08947368421052632,0.12631578947368421,0.12631578947368421,0,1,0.0,0,0,0
2020,ROU,FEN,0,15121,419,2,12,0.029166666666666667,0.0625,0.10833333333333334,0,0,0.0,0,1,0
2020,ROU,GAR,0,15121,1315,10,16,0.04908835904628331,0.05329593267882188,0.07573632538569425,0,8,0.011220196353436185,0,0,0
2020,ROU,JUD,0,15121,601,2,17,0.021739130434782608,0.043478260869565216,0.06521739130434782,0,0,0.0,0,0,0
2020,ROU,MTB,0,15121,76,1,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,ROU,ROW,0,15121,526,36,14,0.20238095238095238,0.18154761904761904,0.15178571428571427,1,10,0.011904761904761904,2,6,0
2020,ROU,SHO,0,15121,577,1,15,0.05263157894736842,0.03508771929824561,0.043859649122807015,0,0,0.0,0,0,0
2020,ROU,SWM,0,15121,1634,9,35,0.026845637583892617,0.013422818791946308,0.03355704697986577,0,1,0.026845637583892617,0,0,0
2020,ROU,TKW,0,15121,1542,23,8,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,ROU,TRI,0,15121,227,1,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,ROU,WRF,0,15121,192,4,12,0.014492753623188406,0.0,0.07246376811594203,0,1,0.0,0,0,0
2020,ROU,WRG,0,15121,97,1,6,0.05660377358490566,0.07547169811320754,0.12264150943396226,0,1,0.03773584905660377,0,0,0
2020,RSA,0,0,15121,2095,32,8,0.0,0.017241379310344827,0.13793103448275862,1,11,0.06896551724137931,0,0,0
2020,RSA,ATH,0,15121,2318,40,53,0.02531645569620253,0.06962025316455696,0.0189873417721519,0,9,0.0,0,0,0
2020,RSA,BMF,0,15121,58,2,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,RSA,CLB,0,15121,40,2,2,0.0,0.0,0.0,0,1,0.0,0,0,0
2020,RSA,CRD,0,15121,520,11,9,0.015384615384615385,0.015384615384615385,0.0,0,0,0.0,0,0,0
2020,RSA,CTR,0,15121,320,3,9,0.0,0.14545454545454545,0.10909090909090909,0,0,0.0,0,0,0
2020,RSA,DIV,0,15121,179,2,8,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,RSA,EVE,0,15121,128,1,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,RSA,GAR,0,15121,1315,11,16,0.0,0.01818181818181818,0.0,0,5,0.0,0,1,0
2020,RSA,GLF,0,15121,120,2,2,0.0,0.0,0.0,0,1,0.0,0,0,0
2020,RSA,JUD,0,15121,601,1,17,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,RSA,MTB,0,15121,76,2,2,0.0,0.0,0.07692307692307693,0,0,0.0,0,0,0
2020,RSA,OWS,0,15121,51,2,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,RSA,ROW,0,15121,526,6,14,0.05714285714285714,0.02857142857142857,0.02857142857142857,0,0,0.0,0,0,0
2020,RSA,SAL,0,15121,350,3,10,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,RSA,SKB,0,15121,40,1,2,0.0,0.0,0.0,0,1,0.0,0,0,0
2020,RSA,SWA,0,15121,44,2,1,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,RSA,SWM,0,15121,1634,24,35,0.045454545454545456,0.031818181818181815,0.05,0,4,0.01818181818181818,1,1,0
2020,RSA,TKW,0,15121,1542,63,8,0.0,0.0,0.0,0,10,0.0,0,0,0
2020,RSA,TRI,0,15121,227,1,2,0.0,0.0,0.0625,0,1,0.0,0,0,0
2020,RWA,ATH,0,15121,2318,2,53,0.0,0.0,0.0,1,0,1.3333333333333333,0,0,0
2020,RWA,CRD,0,15121,520,1,9,0.0,0.0,0.0,0,1,0.0,0,0,0
2020,RWA,SWM,0,15121,1634,2,35,0.0,0.0,0.0,0,0,0.4,0,0,0
2020,SAM,ATH,0,15121,2318,1,53,0.0,0.0,0.0,0,0,0.36363636363636365,0,0,0
2020,SAM,BOX,0,15121,303,2,14,0.0,0.0,0.0,0,0,0.9230769230769231,0,0,0
2020,SAM,CSP,0,15121,412,8,12,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,SAM,JUD,0,15121,601,1,17,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,SAM,SAL,0,15121,350,1,10,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,SEN,0,0,15121,2095,1,8,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,SEN,ATH,0,15121,2318,1,53,0.0,0.011111111111111112,0.0,1,0,0.26666666666666666,0,0,0
2020,SEN,CSL,0,15121,91,1,4,0.0,0.0,0.0,0,1,0.0,0,0,0
2020,SEN,FEN,0,15121,419,1,12,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,SEN,SHO,0,15121,577,1,15,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,SEN,SWM,0,15121,1634,2,35,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,SEN,TKW,0,15121,1542,1,8,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,SEN,WRF,0,15121,192,1,12,0.0,0.0,0.0,0,0,0.14814814814814814,0,0,0
2020,SEY,ATH,0,15121,2318,1,53,0.0,0.0,0.0,0,0,0.4,0,0,0
2020,SEY,JUD,0,15121,601,1,17,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,SEY,SAL,0,15121,350,1,10,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,SEY,SWM,0,15121,1634,3,35,0.0,0.0,0.0,1,1,0.47058823529411764,0,0,0
2020,SGP,0,0,15121,2095,5,8,0.0,0.0,0.0,0,1,0.0,0,0,0
2020,SGP,ATH,0,15121,2318,1,53,0.0,0.0,0.0,0,1,0.16,0,0,0
2020,SGP,DIV,0,15121,179,2,8,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,SGP,EDR,0,15121,125,1,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,SGP,FEN,0,15121,419,2,12,0.0,0.0,0.0,0,1,0.0,0,0,0
2020,SGP,GAR,0,15121,1315,5,16,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,SGP,OWS,0,15121,51,1,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,SGP,ROW,0,15121,526,1,14,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,SGP,SAL,0,15121,350,4,10,0.0,0.0,0.02702702702702703,0,0,0.10810810810810811,0,0,0
2020,SGP,SHO,0,15121,577,1,15,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,SGP,SWM,0,15121,1634,7,35,0.011363636363636364,0.0,0.0,0,2,0.09090909090909091,0,0,0
2020,SKN,ATH,0,15121,2318,2,53,0.0,0.0,0.0,0,1,0.5454545454545454,0,0,0
2020,SLE,ATH,0,15121,2318,1,53,0.0,0.0,0.0,0,0,0.25,0,0,0
2020,SLE,JUD,0,15121,601,1,17,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,SLE,SWM,0,15121,1634,2,35,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,SLO,0,0,15121,2095,2,8,0.0,0.0,0.0,0,5,0.0,0,0,0
2020,SLO,ATH,0,15121,2318,8,53,0.010752688172043012,0.021505376344086023,0.010752688172043012,0,1,0.0,0,0,0
2020,SLO,CLB,0,15121,40,2,2,0.4,0.0,0.0,0,0,0.0,1,0,0
2020,SLO,CRD,0,15121,520,6,9,0.02564102564102564,0.0,0.02564102564102564,0,1,0.0,1,0,1
2020,SLO,CSL,0,15121,91,4,4,0.027777777777777776,0.05555555555555555,0.0,0,3,0.0,1,0,0
2020,SLO,CSP,0,15121,412,4,12,0.0,0.0,0.0,0,2,0.0,0,0,0
2020,SLO,GAR,0,15121,1315,4,16,0.0,0.0,0.0,1,6,0.12903225806451613,0,0,0
2020,SLO,GLF,0,15121,120,1,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,SLO,JUD,0,15121,601,5,17,0.09090909090909091,0.030303030303030304,0.09090909090909091,1,2,0.12121212121212122,0,1,0
2020,SLO,MTB,0,15121,76,1,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,SLO,OWS,0,15121,51,1,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,SLO,SAL,0,15121,350,3,10,0.0,0.09375,0.03125,1,1,0.25,0,0,0
2020,SLO,SHO,0,15121,577,2,15,0.043478260869565216,0.0,0.08695652173913043,0,0,0.0,0,0,0
2020,SLO,SWM,0,15121,1634,7,35,0.0,0.012048192771084338,0.0,0,1,0.04819277108433735,0,0,0
2020,SLO,TKW,0,15121,1542,13,8,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,SLO,TRI,0,15121,227,1,2,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,SMR,JUD,0,15121,601,1,17,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,SMR,SHO,0,15121,577,4,15,0.0,0.046511627906976744,0.023255813953488372,0,0,0.27906976744186046,0,2,1
2020,SMR,SWM,0,15121,1634,2,35,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,SMR,WRF,0,15121,192,1,12,0.0,0.0,0.3333333333333333,0,0,0.0,0,0,1
2020,SOL,ATH,0,15121,2318,1,53,0.0,0.0,0.0,0,0,0.2857142857142857,0,0,0
2020,SOL,SWM,0,15121,1634,1,35,0.0,0.0,0.0,1,0,4.0,0,0,0
2020,SOL,WLF,0,15121,169,1,12,0.0,0.0,0.0,0,0,0.5714285714285714,0,0,0
2020,SOM,ATH,0,15121,2318,1,53,0.0,0.0,0.0,1,0,2.769230769230769,0,0,0
2020,SOM,BOX,0,15121,303,1,14,0.0,0.0,0.0,0,0,0.0,0,0,0
2020,SRB,0,0,15121,2095,34,8,0.20454545454545456,0.0,0.4318181818181818,0,6,0.0,0,0,12
